species,filename,mean_R,mean_G,mean_B,mean_brightness,contrast
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155906.jpg,91.94256,106.64402,61.499725,97.10187,56.70478
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155907.jpg,94.06251,104.68031,66.50204,97.15334,64.60603
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155907_1.jpg,102.37459,117.5919,67.39228,107.319145,57.69808
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155908.jpg,108.88822,127.52066,72.01927,115.622345,64.82233
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155909.jpg,106.3005,120.72467,77.39162,111.47185,76.38486
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155909_1.jpg,105.36485,120.170784,71.50131,110.195404,67.64455
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155910.jpg,115.41917,129.13292,82.70002,119.73913,73.104195
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155918.jpg,92.19478,97.97562,62.26648,92.1763,66.04189
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155919.jpg,90.59535,96.954315,58.474518,90.666275,61.01962
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155919_1.jpg,91.09153,97.893265,59.866665,91.52442,63.08232
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155920.jpg,96.50237,105.49745,58.35286,97.433556,56.588165
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155921.jpg,98.96338,109.74661,63.021534,101.19577,57.60279
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155922.jpg,97.444275,109.15397,63.142735,100.40756,56.968376
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155922_1.jpg,95.12326,106.00063,59.375378,97.43302,58.62296
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155923.jpg,98.027756,109.49616,62.99547,100.766014,59.268612
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155924.jpg,93.93289,107.40758,63.11678,98.329506,59.70592
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155924_1.jpg,92.44216,106.1117,61.921047,96.98685,58.565727
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155928.jpg,86.559875,98.20677,56.224728,89.93842,57.978603
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155929.jpg,88.48338,99.79926,57.855988,91.63437,58.88415
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155943.jpg,100.364334,125.38567,62.976536,110.78963,58.265125
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155943_1.jpg,62.08984,78.774704,39.282818,69.2839,53.823498
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155944.jpg,62.667084,78.61297,40.412003,69.490234,53.70365
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155945.jpg,79.29938,97.76488,53.591877,87.20787,59.621773
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155945_1.jpg,76.16843,94.37115,50.71452,83.95164,57.432957
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155946.jpg,77.521645,95.66259,51.798595,85.23787,58.204758
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155946_1.jpg,78.14323,96.380165,52.473442,85.921974,58.66465
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155946_2.jpg,78.13424,96.340096,53.01487,85.95746,58.9045
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_155947.jpg,78.8519,97.147766,53.68354,86.72237,59.070126
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160000.jpg,108.81611,116.43857,79.99161,110.0046,65.20094
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160001.jpg,104.83967,110.58865,75.169876,104.831856,61.6009
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160001_1.jpg,101.90267,107.668015,73.326744,102.0293,60.878864
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160002.jpg,105.62577,110.566055,76.29907,105.18242,60.740864
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160002_1.jpg,105.5787,110.15012,75.69535,104.855415,60.189354
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160003.jpg,111.36005,115.90977,82.67292,110.760506,63.28368
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160003_1.jpg,102.73283,107.829926,75.14423,102.57965,61.71324
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160004.jpg,103.35816,107.53174,74.52844,102.52145,59.616474
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160024.jpg,112.245255,129.46834,84.21899,119.16028,64.00881
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160032.jpg,78.931206,73.73869,52.776604,72.90162,50.017437
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160032_1.jpg,126.17236,128.6673,85.804115,123.035126,56.250256
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160033.jpg,114.152084,115.24978,76.667984,110.52321,58.385395
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160033_1.jpg,110.97316,112.15189,74.21166,107.47427,58.96906
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160034.jpg,108.38579,109.22974,71.9703,104.72982,58.592472
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160038.jpg,106.65497,114.25742,78.33411,107.88899,71.175766
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160039.jpg,106.24062,113.61718,77.17964,107.257744,71.29284
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160040.jpg,104.71564,112.21431,75.974594,105.84095,70.89358
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_160209.jpg,124.75179,133.79922,87.09839,125.770096,61.41694
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_163109.jpg,117.30726,125.45256,61.326202,115.7067,43.543003
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_193133.jpg,116.14112,113.14841,88.4885,111.232025,67.7593
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_193243.jpg,95.88695,100.7144,69.35566,95.69615,73.31438
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_194559.jpg,115.569824,121.49772,98.79477,117.13718,64.97378
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_194629.jpg,116.81882,122.61134,103.291046,118.676865,60.289253
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_194657.jpg,107.23993,113.66857,85.50322,108.53552,75.64086
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200706_195237.jpg,118.54482,120.291046,103.75617,117.88396,57.120266
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200707_090940.jpg,99.43407,99.408295,71.115814,96.19072,51.00312
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200707_090945.jpg,94.86751,94.94793,68.043785,91.85684,49.48002
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200707_090954.jpg,100.41558,98.83479,70.81653,96.1134,49.0859
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200707_090956.jpg,101.96533,101.06887,74.60617,98.32021,50.029453
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200707_090958.jpg,101.187035,100.1784,73.48391,97.43676,48.919537
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143503.jpg,132.05502,123.57803,85.81317,121.80735,38.212273
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143639.jpg,160.23524,149.60675,112.578125,148.56346,35.67357
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143640.jpg,153.12273,142.6816,106.98177,141.73373,37.23728
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143640_1.jpg,105.1577,96.255135,70.16626,95.942825,36.126003
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143641.jpg,104.12168,95.59444,69.76278,95.199196,36.85171
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143642.jpg,155.00157,147.8386,109.284935,145.58525,36.43731
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143642_1.jpg,155.04726,147.07564,109.72198,145.20078,36.476967
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143643.jpg,152.49269,143.77719,107.535095,142.25134,38.513523
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143643_1.jpg,171.8744,164.11452,125.27253,162.0067,37.234413
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143644.jpg,169.58694,164.4415,124.803276,161.46143,43.64508
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143644_1.jpg,160.0604,153.13206,114.97798,150.85413,41.874584
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143645.jpg,158.79543,150.27733,114.92386,148.7938,41.725735
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143645_1.jpg,154.97939,146.68375,111.329254,145.13356,40.919205
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143655.jpg,118.44532,131.79579,72.28187,121.01938,53.62597
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200709_143656.jpg,127.145546,140.83438,81.339264,129.95891,54.07875
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200710_103608.jpg,121.57632,129.47023,132.32175,127.43515,51.98651
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200710_103623.jpg,95.78626,96.606735,94.38333,96.10795,36.405624
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154416.jpg,79.00488,111.920074,57.54214,95.879364,65.48235
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154424.jpg,73.195114,84.77262,46.624493,76.962036,65.69326
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154659.jpg,70.56495,82.45808,57.08954,76.01004,45.499687
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154702.jpg,108.05802,120.01842,62.488304,109.8838,54.166973
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154705.jpg,125.401024,142.53773,80.78356,130.374,46.660202
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154714.jpg,90.07906,92.348656,63.318123,88.36054,66.36039
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154717.jpg,105.41429,105.39682,68.41024,101.18557,65.261406
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154719.jpg,83.147644,81.37242,67.9314,80.37095,54.635403
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154724.jpg,92.45601,92.445274,75.34202,90.49875,60.71134
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200712_154738.jpg,77.02836,82.394875,61.295868,78.38501,51.704304
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094039.jpg,91.301346,109.05049,36.612583,95.48555,55.449387
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094041.jpg,73.66709,81.19892,36.487476,73.849724,51.551235
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094127.jpg,39.17092,49.909416,25.889717,43.96036,34.909378
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094131.jpg,52.42762,77.20323,34.448563,64.921326,48.013596
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094138.jpg,68.83411,93.18806,43.015846,80.186615,63.81544
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094140.jpg,77.59277,105.77169,48.82879,90.85474,68.82774
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094142.jpg,75.29411,102.32932,46.25391,87.853165,66.16574
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094438.jpg,55.41858,79.93112,39.65534,68.01038,50.16336
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094442.jpg,64.63621,86.48954,52.68845,76.10208,54.98897
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094449.jpg,75.62887,122.61598,76.08247,103.262,47.570415
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094459.jpg,67.43912,98.194275,61.598755,84.82659,48.885567
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094506.jpg,62.7557,85.61653,56.47549,75.45906,59.761036
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094509.jpg,61.259136,82.26831,53.85483,72.74745,59.64117
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094512.jpg,58.175106,78.600624,51.989513,69.45973,56.867268
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200713_094516.jpg,81.787125,102.01839,64.88066,91.73551,68.64806
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_131959.jpg,75.253174,76.85667,49.93987,73.30868,40.069572
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_132009.jpg,115.02168,120.09735,80.002785,114.00898,42.577435
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_132012.jpg,159.01129,165.03372,121.432465,158.26219,44.292355
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_132559.jpg,77.963486,79.178665,69.181915,77.67575,61.53567
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160326.jpg,94.33213,122.76684,60.724422,107.192024,34.8284
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160338.jpg,95.61557,110.708244,66.98731,101.21135,42.100903
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160347.jpg,88.867584,103.1214,56.833168,93.58268,41.093475
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160350.jpg,83.89709,97.14494,56.015106,88.49504,41.27715
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160425.jpg,62.823566,70.22039,42.444347,64.84227,39.530365
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160429.jpg,118.349556,135.83838,84.121475,124.71352,46.158295
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200718_160435.jpg,89.17187,98.90367,63.40085,91.94645,50.945564
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200802_152505.jpg,89.0248,108.957,54.88129,96.83269,39.68971
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200802_152507.jpg,107.68094,130.523,71.04648,116.91286,47.78374
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200802_152518.jpg,87.15409,104.524185,56.93067,93.904915,47.473125
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090719.jpg,69.96676,88.9224,43.167496,78.03873,54.233643
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090722.jpg,92.63925,115.2515,57.33284,101.88783,59.892017
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090728.jpg,97.661606,121.4145,61.94581,107.5329,64.00778
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090733.jpg,90.91319,113.6605,57.756676,100.48612,61.41931
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090736.jpg,70.38066,89.44998,43.147636,78.46972,53.101173
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090745.jpg,67.281624,82.68308,40.348705,73.25196,45.942673
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090751.jpg,63.841965,80.101585,38.348866,70.480125,48.759613
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090804.jpg,64.669136,80.94285,39.644005,71.36891,51.061752
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090805.jpg,74.69882,92.45292,45.964893,81.8448,55.36656
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_090808.jpg,78.52048,98.485596,48.48456,86.81597,56.840298
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094300.jpg,54.66832,68.33487,37.581722,60.742657,45.818714
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094304.jpg,57.531498,52.560925,39.290073,52.53424,46.160374
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094307.jpg,67.65407,65.49247,49.02464,64.26151,52.02728
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094314.jpg,78.24436,66.54306,58.107258,69.07999,54.693836
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094316.jpg,80.96229,73.88054,60.892414,74.51734,57.086655
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094317.jpg,81.22405,74.22191,61.681843,74.885956,58.01507
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094319.jpg,76.22178,68.045044,56.93543,69.22331,54.68675
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094322.jpg,85.73559,76.681786,65.626236,78.12855,57.887974
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_094322_1.jpg,82.47182,74.42607,62.80894,75.50732,56.008163
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_095931.jpg,62.53344,61.823235,48.55499,60.522995,38.30925
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_095956.jpg,74.082115,79.90222,53.577843,75.16107,43.768192
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100100.jpg,97.84578,99.44916,78.0343,96.52841,50.492603
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100101.jpg,87.29781,88.28483,65.73252,85.4187,45.24204
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100104.jpg,39.305725,36.852985,30.350037,36.845005,29.51519
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100109.jpg,56.60756,52.33048,42.031303,52.435246,29.38103
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100111.jpg,118.5361,116.941444,91.97652,114.572205,41.3709
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100216.jpg,48.78134,45.9615,41.732677,46.32253,49.11656
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100218.jpg,58.552246,55.36482,50.555412,55.769566,52.07372
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100221.jpg,71.99809,69.473366,60.38114,69.19171,53.009724
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100226.jpg,67.448944,64.86804,53.859596,64.3848,39.854744
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100238.jpg,64.242714,60.413513,49.021885,60.259804,37.145535
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100258.jpg,58.313828,62.002666,37.552437,58.112316,51.25989
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100304.jpg,25.508282,29.704502,18.923044,27.220825,33.869595
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100311.jpg,39.616726,46.74997,29.609957,42.66314,42.14559
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200805_100330.jpg,33.591763,38.24875,24.828493,35.326416,40.023266
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200813_115645.jpg,109.80716,116.69894,69.47279,109.2545,42.50582
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200813_115708.jpg,96.60503,112.15501,62.152958,101.80534,37.720093
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200813_115713.jpg,59.89619,59.37248,37.42557,57.027157,36.576286
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200813_115714.jpg,86.239525,86.292625,55.622646,82.78034,38.057354
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092906.jpg,77.12322,93.88555,43.803047,83.16421,49.793427
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092910.jpg,56.375076,63.837147,35.915825,58.422977,43.81922
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092914.jpg,69.35048,77.145386,41.846485,70.79059,50.186527
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092919.jpg,73.131516,80.20258,51.437706,74.80916,51.00337
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092924.jpg,27.054575,26.764242,18.687101,25.930243,34.962006
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092927.jpg,22.64486,22.121618,15.891964,21.567886,30.656942
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092928.jpg,22.966581,22.50444,16.156818,21.918995,30.499376
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200816_092932.jpg,32.078598,32.191906,22.970129,31.106758,37.468742
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162807.jpg,93.99655,111.04255,60.892563,100.22875,47.96601
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162810.jpg,83.33868,95.37921,52.391235,86.878494,47.64683
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162813.jpg,79.74725,89.063965,49.038727,81.7154,48.074387
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162814.jpg,88.6072,99.76072,55.358578,91.364006,49.9917
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162819.jpg,84.69628,100.21786,53.51872,90.253204,45.144684
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162820.jpg,84.83344,100.97454,52.871704,90.6647,44.525703
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162834.jpg,87.173225,103.45098,54.173187,92.966255,45.454453
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162836.jpg,90.25514,106.50624,56.52146,95.94888,45.914867
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_162837.jpg,90.36134,106.624794,57.209396,96.12876,46.381348
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164253.jpg,154.1547,143.132,99.84138,141.49269,33.497776
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164256.jpg,164.83478,154.54453,110.88865,152.64445,32.982754
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164304.jpg,132.42818,121.34995,83.005905,120.29115,37.00791
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164305.jpg,141.16895,129.45172,89.61829,128.414,36.446545
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164309.jpg,151.6521,143.06331,98.051895,140.5001,34.448925
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200818_164310.jpg,156.90982,148.6861,102.34163,145.86174,34.500683
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150939.jpg,91.98562,121.487724,59.470722,105.59669,43.541256
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150940.jpg,58.1145,72.33346,40.18898,64.41752,36.12089
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150942.jpg,75.03897,93.163376,53.664036,83.24127,33.61115
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150943.jpg,50.303864,56.911037,39.71947,52.97566,26.542677
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150944.jpg,80.3619,92.06028,63.45204,85.30109,29.263414
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150947.jpg,84.48288,97.39199,62.189533,89.51908,38.532177
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200821_150948.jpg,97.95142,112.59584,73.0552,103.70949,42.977314
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162426.jpg,101.91364,113.63993,67.38326,104.860596,51.807045
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162433.jpg,106.49987,118.855484,70.053085,109.597694,45.344612
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162437.jpg,87.74813,98.15532,57.202717,90.37506,40.456993
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162439.jpg,87.39081,97.87782,56.835014,90.06336,39.83033
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162452.jpg,89.489456,99.6072,56.392857,91.65561,39.68468
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162455.jpg,92.4972,101.9011,57.565865,94.035065,40.44476
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200827_162456.jpg,93.11465,102.59821,58.426376,94.72702,40.688747
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200902_094448.jpg,86.857796,84.459724,77.09213,84.33684,56.153297
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200902_094458.jpg,98.462456,104.3826,69.59914,98.64716,60.306286
BelasekRepovy,BelasekRepovy_Kolovraty_IMG_20200902_094501.jpg,108.69849,113.43212,78.1651,107.99641,61.125446
